내용링크,제목,작가,별점,줄거리,태그,관심,이용가,몇화,이미지링크
/webtoon/list?titleId=791058,아마도,마파체,9.39,"""내가 하는 말 절대로 믿지마. 믿기지도 않겠지만..""
해안가 시골 마을로 좌천된 강력계 형사 '무강'은 미스터리한 시체의 진실을 밝히기 위해 '아마도'로 향한다. 
그 곳에서 마주하게 된 미지의 종교와 함께, 사건의 실마리는 점점 더 꼬여만 가는데...",#스릴러#완결스릴러,19659,15세 이용가,총 51화,https://image-comic.pstatic.net/webtoon/791058/thumbnail/thumbnail_IMAG21_3688559386884584497.jpg
/webtoon/list?titleId=789664,적월의 나라,박신 / 신동구,9.70,"일종의 초능력인 글리아 능력을 가진 조직원들을 동원,
대통령조차 무릎 꿇게 만드는 절대 조직 ‘적월’!
이 나라는 이미 ‘적월의 나라’다.

악의 근원인 적월을 무너뜨릴 방법을 찾던 정부는
적월 총수 신영우에 버금가는 글리아 잠재력을 지닌 류시환을 발견하고,
그의 피를 이용하여 젊어지는 신약을 개발한다.

그 신약으로 과거의 신영우를 궁지에 몰아넣었던 전대의 고수들,
4대 악인을 전성기 시절로 되돌리는데…

4대 악인은 과연 류시환의 잠재력을 끌어올려서
적월을 무너뜨릴 수 있을 것인가?",#액션#완결액션,25810,15세 이용가,총 54화,https://image-comic.pstatic.net/webtoon/789664/thumbnail/thumbnail_IMAG21_7364905132283607138.jpg
/webtoon/list?titleId=794422,비타운,요신 / 김선우,8.17,"해고 위기의 기자, 주영.
‘기레기’짓이라도 해서 특종을 따내보려 하지만 쉽지 않다.
그러던 중, 우연히 주영의 레이더에 포착된 찌라시가 하나 있었으니...
바로, 비혼, 비출산의 아이콘으로 유명해진최고의 셀럽 스테파니 진이사실은 애엄마 라는 것!
결국, 특종에 목마른 주영은 스테파니의 비밀을 밝히기 위해 비타운에 잠입하기로 작정하는데...!
과연, 비혼모 스캔들의 진실은 무엇일까?",#드라마#완결드라마,6095,전체연령가,총 60화,https://image-comic.pstatic.net/webtoon/794422/thumbnail/thumbnail_IMAG21_4051099161971603814.jpg
/webtoon/list?titleId=728126,고삼무쌍,B급달궁 / 하마,9.82,"오로지 인생엔 운동과 공부뿐인 장삼봉.
어느 날 갑자기 돌아가신 할머니가 전설의 무림 정파 당주?
손주에게 남긴 비급을 찾기 위해 학교를 찾아오는 무림 고수들.
과연 그는 꿈꾸는 대학에 진학할 수 있을 것인가?!
천 년간 사라진 무림이 현대 고등학교를 배경으로 되살아난다!
무림인들의 고교습격! 장르파괴 무협학원액션",#액션#완결액션,118155,15세 이용가,총 183화,https://image-comic.pstatic.net/webtoon/728126/thumbnail/thumbnail_IMAG21_7148391724836479793.jpg
/webtoon/list?titleId=745589,범이올시다!,해,9.97,"호통치는 영희 할머니와 무뚝뚝 소녀 방실이 앞에 나타난 정체불명의 고양... 아니 호랑이? 
옛날 옛적 어느 산속 마을, 인간 소녀 '방실이'가 친구들과 함께 신통방통한 아기 호랑이 '범이'를 키우게 되면서 일어나는 다양한 일상 이야기! 
그러나 이 평범한 일상 속에 감춰져 있던 신묘한 사실들이 하나둘씩 밝혀지기 시작하는데?!",#일상#퓨전사극#동물#완결일상,94278,전체연령가,총 143화,https://image-comic.pstatic.net/webtoon/745589/thumbnail/thumbnail_IMAG21_6bf46fde-79f2-431a-b4e6-cd2183bb015a.jpg
/webtoon/list?titleId=751207,천하제일인,권순규 / 신권이,9.82,"걸렸다하면 영혼까지 탈탈 털어 
참교육 시켜주시는 화악골 심부름꾼, 소마.
가공할 마령성의 위협으로부터 화악골을 지켜야 하는데...

지킬 수... 있을까??",#무협/사극#먼치킨#완결무협/사극,130952,전체연령가,총 112화,https://image-comic.pstatic.net/webtoon/751207/thumbnail/thumbnail_IMAG21_051bb61f-1996-4082-871c-6f04ff279c11.jpg
/webtoon/list?titleId=804370,간 떨어지는 출근,나,9.90,"본 컨텐츠는 <간 떨어지는 동거> 나 작가가 들려주는 요기요의 브랜드 웹툰 이야기입니다.
신입 듀오 요조이와 이담의 환장 케미와 함께 두근두근 오피스 라이프가 펼쳐집니다.",#일상#완결무료#완결일상,8492,전체연령가,총 6화,https://image-comic.pstatic.net/webtoon/804370/thumbnail/thumbnail_IMAG21_6ec52b13-80a5-4fb7-9dbf-2dd7e188e4c6.jpg
/webtoon/list?titleId=745472,온새미로,여우 / 사문,9.91,"배우 지망생 해리는 특집 드라마 ‘무영탑’ 오디션 준비를 위해 방문한 
국립 부여 박물관에서 신비로운 분위기의 백제 유물 ‘금동대향로’에 이끌린다.
해리로 인해 금동대향로 속에 갇혀 있던 천신의 아들 ‘온새미로’가 깨어나고, 멈춰져 있던 인연의 굴레가 다시 움직이기 시작한다.",#로맨스#완결로맨스,118033,전체연령가,총 101화,https://image-comic.pstatic.net/webtoon/745472/thumbnail/thumbnail_IMAG21_11e424ae-7225-4d54-9cb4-63f4d9a6bbb3.jpg
/webtoon/list?titleId=784823,밑빠진 용병대에 돈 붓기,체셔냐옹 / 치카,9.68,"눈보라 속에서 길을 잃었다 구조된 이지현. 하지만 그곳은 아무리 봐도 한국이 아니었다!
지현을 구해준 건 최강의 전사 발데마르가 이끄는 최정예 군사집단 니오 용병대?!
지현은 생존을 위해 그들에게 능력을 팔기로 한다. ""혹시 경영지도사 한 명 필요하지 않으세요?""
과연 지현은 니오 용병대를 살리고, 자신 또한 무사히 집에 돌아갈 방법을 찾을 수 있을까?",#판타지#소설원작#완결판타지,47552,전체연령가,총 80화,https://image-comic.pstatic.net/webtoon/784823/thumbnail/thumbnail_IMAG21_3905807667498005346.jpg
/webtoon/list?titleId=801950,고교흥신소,김성모,9.03,"뭐 하나 빠지는 것 없는 고등학생 한유진, 학교에서는 조용하게 지내는 학생이지만
밖에서는 흥신소를 운영하는 사장으로써, 친구들과 함께 뒷세계의 일들을 해결해 나간다!",#드라마#완결무료#완결드라마,18520,15세 이용가,총 15화,https://image-comic.pstatic.net/webtoon/801950/thumbnail/thumbnail_IMAG21_6be7579d-98b8-420f-b430-8ffdbd36ce2c.jpg
/webtoon/list?titleId=769551,대신 심부름을 해다오,고아라,9.97,"요괴도 있고 사랑도 있고 비밀도 있는 마을, 의양리. 
이곳에서 나고 자란 은호는 스무살이 되었고
산 속에서 20년 동안 잠들어있던 도깨비가 깨어났다. 
은호의 소중한 친구를 지키기 위해서는 할 일이 있다는데...?
가까워지는 인연들에 대한 따뜻한 감성 판타지!",#드라마#완결드라마,96504,전체연령가,총 91화,https://image-comic.pstatic.net/webtoon/769551/thumbnail/thumbnail_IMAG21_3617628762170143538.jpg
/webtoon/list?titleId=796618,1331,보라기린,9.89,"백화점 알바를 하며 쳇바퀴 굴리듯 살던 유민은 삶에 회의를 느낀다.
매니저와의 마찰로 퇴사를 결심하고 매니저의 사무실로 들어선 그때, 유민이 마주한 것은 괴물로 변해버린 매니저.
유민은 매니저를 피해 달아나지만 이내 또 다른 괴물과 마주하며 위기를 맞게 되는데... 이미 백화점 밖은 종말에 가까운 세상이 펼쳐지고 있었다.",#스릴러,61894,15세 이용가,총 35화,https://image-comic.pstatic.net/webtoon/796618/thumbnail/thumbnail_IMAG21_7089010206279284020.jpg
/webtoon/list?titleId=797107,이중 나선,한나 / 은하,9.83,"분위기 안좋기로 악명높은 대학원 연구실의 석사 2학년 강이채.
넘쳐나는 일과 외골수인 성격탓에 하루하루가 긴장의 연속이다.
이런 생활을 겨우 버틸 수 있는 것은 모두 남자친구인 성주원 덕분.
누가 봐도 완벽한 그에게 너무 의존하게 되는 것은 아닌가 하는 생각에 점점 부담을 느끼지만
그런 마음을 털어놓을 곳이 없어 무당‘소율’에게 위안을 받는게 고작이다.
그러던 어느 날 이채를 궁지에 몰리게 한 사람이 바로‘주원’이라는 정황이 포착되는데...
본격적으로 가면을 벗으며 이채를 지배하려는 주원과 그에게서 이채를 지키려는 소율 사이에서
과연 이채의 미래는..?",#드라마#캠퍼스로맨스#서스펜스#완결드라마,17242,15세 이용가,총 51화,https://image-comic.pstatic.net/webtoon/797107/thumbnail/thumbnail_IMAG21_527f96d8-13da-46c4-91ec-d4a8ae2c9ede.jpg
/webtoon/list?titleId=794154,남편 먹는 여자,나나은,9.89,"잘생기고, 돈도 많고, 다정한 남편을 둔 성미인.
그녀는 모든 여자들의 부러움을 받으며 행복한 결혼 생활을 하고 있었다.
그러던 어느 날 미인은 남편의 이상한 행위를 보게 되고,
그녀가 남편을 의심하면서 완벽해 보였던 결혼생활에 금이 가기 시작한다.",#드라마#서스펜스#완결드라마,85109,15세 이용가,총 41화,https://image-comic.pstatic.net/webtoon/794154/thumbnail/thumbnail_IMAG21_7005690301766646114.jpg
/webtoon/list?titleId=733277,도사 가온,김상민,9.93,도사가 되고픈 소년 가온과 무명도사의 도술액션 모험판타지!,#판타지#완결판타지,23059,전체연령가,총 166화,https://image-comic.pstatic.net/webtoon/733277/thumbnail/thumbnail_IMAG21_3762867875337430064.jpg
/webtoon/list?titleId=805436,깜찍이 해피데이,문나영,9.92,"'뭐? 5반의 한경이가 나를 좋아한다고?' 
올해 11살, 우울한 사춘기가 드디어 찾아왔어. 
나, 이우린이에겐 잘난 척 대마왕 중학생 오빠가 한 명, 
때론 천사 때론 악마로 둔갑하는 일곱 살 여동생이 한 명이야! 
우당탕탕 정신없는 날들의 연속이지만.. 그래도 괜찮아! 
나에겐 남자친구 한경이가 있거든! 
난, 어떤 위기에도 내 꿈과 사랑을 지키고 말 거야!",#일상#소꿉친구#학원로맨스#하이틴#완결일상,9463,전체연령가,총 75화,https://image-comic.pstatic.net/webtoon/805436/thumbnail/thumbnail_IMAG21_fb1f337f-e2e6-4a29-b5dd-09ce605ca8e2.jpg
/webtoon/list?titleId=805670,터치터치 그대,"손팡, 이달아 / 손팡",9.82,"“그만 귀찮게 하고 마시던 우유나 더 마시지?”
생애 첫 실연에 복수를 꿈꾼 10살 준희. 탐나는 오빠 이준을 건 내기에 당당히 이겨 계약서까지 작성한다.
그로부터 12년 후, 장난 같은 계약이 진짜가 되어 돌아오는데…….
용한 선녀보살의 한마디로 다시 시작된 악연.“사주 센 남녀끼리 알아서 지지고 볶고 하라고 해. 두 사람 사주궁합은 철천지원수이거나, 천생연분이겠지!”

죽은 약혼녀 귀신을 떼어내기 위해 결혼해야 하는 남자 강이준과, 
비명횡사를 피하기 위해 결혼해야 하는 여자 백준희의 은밀하고 아찔한 터치터치 밀당 로맨스!",#로맨스#완결로맨스,14533,15세 이용가,총 143화,https://image-comic.pstatic.net/webtoon/805670/thumbnail/thumbnail_IMAG21_3dc18a89-bb1a-45b3-9730-18f653ddd64c.jpg
/webtoon/list?titleId=793383,살인자의 쇼핑 목록,강지영 / 정석현,9.84,"드라마 <살인자의 쇼핑목록>의 원작소설을 쓴 강지영 작가가 풀어내는 또 하나의 이야기.
어릴 적부터 불운이 끊이지 않은 은지는 의지할 곳이 없다. 사람들이 불가촉천민 대하듯 하는 중경시에서 벗어나
이도신도시에서 새로운 삶을 시작하려는 은지 주변에서 또 살인사건이 발생한다.
살인자는 서서히 은지를 압박해오는데, 대체 왜? 나한테서 원하는 게 뭐야?",#스릴러#스핀오프#완결스릴러,63424,15세 이용가,총 56화,https://image-comic.pstatic.net/webtoon/793383/thumbnail/thumbnail_IMAG21_7292003113301521969.jpg
/webtoon/list?titleId=786189,잿빛도 색이다,쿼시,9.76,"평범한 회사원 '지호'는 무기력증으로 여자친구 '솔빈'과의 연애도 무료하게 느껴지고..
그 때 새로움과 짜릿함을 갖고 있는 ‘신생’ 유튜버 ‘은율’을 알게 되면서
감정이 폭죽처럼 빠르게 터져나간다.
“이러면 안되는데.. 안되는데..” 하면서도 마음이 자꾸 그 쪽으로 가는데..",#드라마#현실로맨스#하이퍼리얼리즘#인플루언서#완결드라마,20419,12세 이용가,총 59화,https://image-comic.pstatic.net/webtoon/786189/thumbnail/thumbnail_IMAG21_3690476939492538673.jpg
/webtoon/list?titleId=740034,견우와 선녀,안수민,9.98,"죽음이 가까워진 사람들은 '거꾸로' 걸어들어 온다
그리고 그게 하필 내 이상형이라니!?",#드라마#완결드라마,280250,전체연령가,총 156화,https://image-comic.pstatic.net/webtoon/740034/thumbnail/thumbnail_IMAG21_4122589587559375417.jpg
/webtoon/list?titleId=770477,그녀석 정복기,강은영,9.92,"모든 걸 공유하는 소꿉친구, 신나와 라운. 어느 날 신나는 라운이의 이중적인 모습을 발견하게 되는데, 순둥이 같던 라운이가 사이코로 돌변한 것! 신나에게만 가면이 벗겨진 라운과, 비밀을 공유하게 된 신나. 만만하기만 했던 라운이 이제는 낯선 남자가 되어 다가온다.",#로맨스#완결로맨스,61952,12세 이용가,총 83화,https://image-comic.pstatic.net/webtoon/770477/thumbnail/thumbnail_IMAG21_352e4a32-9adc-4954-a7b0-ce0ff6cd5243.jpeg
/webtoon/list?titleId=790705,잿빛오름,유형석,7.47,"외계의 침공으로 멸망의 순간이 다가온 세상,
딸 구초록을 혼자 키우면서도 군인의 삶을 이어가던 한오름은 
민간인 구출 작전 중 괴생명체의 습격을 받게 된다.
황급히 딸과 생존자들을 대피시키고 괴생명체와 사투를 벌였으나,
살아 돌아온 그녀를 기다리는 건 잔혹하게 살해당한 아이들의 시체뿐인데…",#액션#완결액션,12517,15세 이용가,총 50화,https://image-comic.pstatic.net/webtoon/790705/thumbnail/thumbnail_IMAG21_4121184407407309921.jpg
/webtoon/list?titleId=784833,지금부터 황제의 마음을 빼앗겠습니다,코코넛크림파이 / kiki,9.85,"오랜 고시생활 끝에 합격한 라 현. 최종합격 메시지를 받고 기쁨에 몸부림치던 그때, 지병인 부정맥이 그녀의 심장을 멎게 만든다. 
고통을 느끼기도 전, 영혼이 되어버린 그녀의 앞에 나타난 의문의 인물 ‘신’. ‘신’은 현의 목숨을 살려주겠다며 게임을 제안한다.
지금부터 황제의 마음을 빼앗아 호감도를 100%로 만들라는 말도 안 되는 게임을.",#로맨스#소설원작#완결로맨스,118578,전체연령가,총 87화,https://image-comic.pstatic.net/webtoon/784833/thumbnail/thumbnail_IMAG21_3847870917366593078.jpg
/webtoon/list?titleId=805366,국선변호사,연재플러스,9.78,"[세상에서 가장 나쁜 방법으로 가장 아름다운 복수를 하는 남자]

“난 너 같은 짐승들을 상대하려고 변호사가 됐지.”
“콩밥도 아까운 녀석에게 증거불충분으로 풀려나게 해서, 판결을 내리는 게 내 일이야!“

“이제 시작이다!”
“얼마나 무섭고 고통스러운지, 너희들에게 뼈저리게 느끼게 해주지.”

끝없이 반복되는 거대 악과의 고통스런 싸움 속에서.
국선변호사는 과연 정의라는 판결문을 완성할 수 있을 것인가……?!",#스릴러#완결스릴러,7603,12세 이용가,총 97화,https://image-comic.pstatic.net/webtoon/805366/thumbnail/thumbnail_IMAG21_fe9d1b20-7b45-40e1-b3b4-4e713de1aa59.jpg
/webtoon/list?titleId=773524,거래하실래요?,99C / 백도,9.89,"새로운 사랑은 중고거래로 장만하세요(?!)
남친과 헤어진 후, 추억의 물건을 중고거래 어플 '동네마켓'에 팔던 한결.
하지만 곧 구매자가 전 남친이란 걸 알게 되고... 당황하던 한결은 때마침 나타난 ‘중고남친’으로 위기를 모면하는데…!
전 남친 강현과 새로운 인연 이안, 이 삼각관계의 엔딩은 무엇일까?
<참새는 새!신부> 작가들의 신작!",#로맨스#비밀연애#전남친#완결로맨스,51778,전체연령가,총 78화,https://image-comic.pstatic.net/webtoon/773524/thumbnail/thumbnail_IMAG21_7149293130308793392.jpg
